Journey ID,Node ID,Campaign / Segment / Controller Name, Channel / Segment / Controller Type, Moved Forward,Moved Forward via Yes,Moved Forward via No,Moved Forward via Node Timeout,Goal 1 Conversions,Total Sent,Total Viewed,Total Clicked,Errors
1440,2,LTR/RPC=1,Action,165136,165136.0,,,,,,,
1440,4,D0,Push,164879,,,,,142414.0,133318.0,4559.0,7885.0
1440,4,D0,Push,164879,,,,,11054.0,0.0,455.0,2322.0
1440,7,Ride 2 Complete?,Action,165803,39664.0,,126139.0,,,,,
1440,10,D0,Push,103312,,,,,89273.0,83607.0,4411.0,4373.0
1440,10,D0,Push,103312,,,,,7347.0,0.0,569.0,1482.0
1440,13,Ride 3 Complete?,Action,95744,28435.0,,67309.0,,,,,
1440,161,D0,Push,69419,,,,,59935.0,56231.0,3027.0,2566.0
1440,161,D0,Push,69419,,,,,5226.0,0.0,389.0,1096.0
1440,16,D1,Push,67199,,,,,55652.0,50307.0,941.0,5567.0
1440,16,D1,Push,67199,,,,,4387.0,0.0,147.0,1128.0
1440,19,Ride 3 Complete?,Action,74056,10330.0,,63726.0,,,,,
1440,22,D2,Push,63633,,,,,52289.0,46148.0,480.0,5665.0
1440,22,D2,Push,63633,,,,,4097.0,0.0,65.0,1120.0
1440,25,Ride 3 Complete?,Action,30664,30664.0,,0.0,,,,,
1440,31,Ride 4 Complete?,Action,63708,24475.0,,39233.0,,,,,
1440,155,D0,Push,50713,,,,,43785.0,41083.0,2372.0,1775.0
1440,155,D0,Push,50713,,,,,3954.0,0.0,265.0,778.0
1440,34,D1,Push,39185,,,,,32466.0,29476.0,697.0,2965.0
1440,34,D1,Push,39185,,,,,2881.0,0.0,104.0,627.0
1440,37,Ride 4 Complete?,Action,37687,8829.0,,28858.0,,,,,
1440,40,D2,Push,28816,,,,,23463.0,20999.0,267.0,2595.0
1440,40,D2,Push,28816,,,,,2015.0,0.0,39.0,539.0
1440,43,Ride 4 Complete?,Action,17422,17422.0,,0.0,,,,,
1440,49,Ride 5 Complete?,Action,45751,20492.0,,25259.0,,,,,
1440,149,D0,Push,38479,,,,,33123.0,30979.0,1011.0,1357.0
1440,149,D0,Push,38479,,,,,3082.0,0.0,108.0,620.0
1440,52,D1,Push,25235,,,,,21173.0,19348.0,219.0,1763.0
1440,52,D1,Push,25235,,,,,1751.0,0.0,24.0,366.0
1440,55,Ride 5 Complete?,Action,22784,7228.0,,15556.0,,,,,
1440,58,D2,Push,15532,,,,,12659.0,11414.0,205.0,1372.0
1440,58,D2,Push,15532,,,,,1122.0,0.0,28.0,276.0
1440,61,Ride 5 Complete?,Action,10763,10763.0,,0.0,,,,,
1440,67,Ride 6 Complete?,Action,33255,16876.0,,16379.0,,,,,
1440,143,D0,Push,28813,,,,,24706.0,23128.0,614.0,1011.0
1440,143,D0,Push,28813,,,,,2416.0,0.0,80.0,446.0
1440,70,D1,Push,16360,,,,,13583.0,12378.0,283.0,1217.0
1440,70,D1,Push,16360,,,,,1178.0,0.0,41.0,275.0
1440,73,Ride 6 Complete?,Action,11942,11942.0,,0.0,,,,,
1440,79,Ride 7 Complete?,Action,21700,0.0,,21700.0,,,,,
1440,139,D0,Push,17748,,,,,15160.0,14181.0,417.0,621.0
1440,139,D0,Push,17748,,,,,1534.0,0.0,42.0,282.0
1440,82,D1,Push,21685,,,,,17967.0,16565.0,466.0,1457.0
1440,82,D1,Push,21685,,,,,1713.0,0.0,72.0,379.0
1440,85,Ride 7 Complete?,Action,17750,17750.0,,0.0,,,,,
1440,91,Ride 8 Complete?,Action,18232,11194.0,,7038.0,,,,,
1440,135,D0,Push,15927,,,,,13570.0,12653.0,381.0,579.0
1440,135,D0,Push,15927,,,,,1392.0,0.0,50.0,263.0
1440,94,D1,Push,7029,,,,,5879.0,5399.0,108.0,412.0
1440,94,D1,Push,7029,,,,,582.0,0.0,16.0,106.0
1440,97,Ride 8 Complete?,Action,4737,4737.0,,0.0,,,,,
1440,103,Ride 9 Complete?,Action,13933,10073.0,,3860.0,,,,,
1440,131,D0,Push,12788,,,,,10961.0,10224.0,379.0,424.0
1440,131,D0,Push,12788,,,,,1108.0,0.0,39.0,181.0
1440,106,D1,Push,3859,,,,,3170.0,2874.0,57.0,274.0
1440,106,D1,Push,3859,,,,,318.0,0.0,13.0,59.0
1440,109,Ride 9 Complete?,Action,2715,2715.0,,0.0,,,,,
1440,116,Milestone Complete?,Action,10303,7859.0,,2444.0,,,,,
1440,120,D1,Push,2442,,,,,2036.0,1861.0,44.0,167.0
1440,120,D1,Push,2442,,,,,193.0,0.0,3.0,32.0
1440,123,Milestone Complete?,Action,1736,1736.0,,0.0,,,,,
1440,163,D1,Push,125816,,,,,103148.0,91356.0,1211.0,11861.0
1440,163,D1,Push,125816,,,,,7939.0,0.0,147.0,2017.0
1440,166,Ride 2 Complete?,Action,146525,11949.0,,134576.0,,,,,
1440,170,D2,Push,134312,,,,,109860.0,95421.0,1488.0,13085.0
1440,170,D2,Push,134312,,,,,8262.0,0.0,134.0,2157.0
1440,173,Ride 2 Complete?,Action,51735,51735.0,,0.0,,,,,
